id,code,date,customer,qty_input,qty_output,output_per_hour,lot_number,screw_config,machine_no,feed_rate,rpm,screen,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,resin_used,remarks
6891,YA17695E,28-Jun-25,EVEREST,30.06,29.8,27.51,6194AM,STD,1,85,380,40/40,120,140,150,150,150,150,150,150,140,140,,,,LDPE HMI,
6892,BA7883E,28-Jun-25,EASTERN,282.07,265.31,64.97,6195AM-6200AM,STD,5,80,380,40/40,180,180,180,180,180,180,180,180,160,160,140,,,HDPE HMI,
6893,BA7924E,28-Jun-25,AMAZON,614.86,599.91,66.9,6151AM-6163AM,STD,5,80,380,40/40,180,180,180,180,180,180,180,180,160,160,140,,,HDPE HMI,1020-ALARM/1027-PROD. RESUME/1135-ALARM/1141-PROD. RESUME/ BUMABA ANG READING TEMPERATURE SETTING-180 READING-105-110
6894,GA1225E,29-Jun-25,SMYPC ( TRIAL),100,100,66.67,5831AM-5832AM,STD,3,8.5,34,40/40,220,210,200,150,150,140,150,,,,,,,LDPE HMI,
6895,WA15190E,30-Jun-25,NMH,"6,329.50",6234.75,91.39,6061AM-6123AM,STD,8,10,400,60/60,180,200,180,180,180,180,180,180,180,180,180,180,,PP,PPG 54-58
6896,VA4086E,30-Jun-25,IN HOUSE,200,194.27,51.81,6232AM-6239AM,STD,5,80,380,40/40,170,170,170,170,170,170,170,160,160,150,150,,,LDPE HMI,
6897,BA2103E,30-Jun-25,MOLDEX,209.95,204.55,50.09,6222AM-6229AM,STD,5,80,350,40/40,180,180,180,180,180,180,180,180,160,160,140,,,HDPE HMI,HINDI MABILISAN PAPANGIT ANG PUTOL NG PELLET MARAQMI MAHAHABANG PUTOL / RPM 380/FEEDRATE 100 TO 80
6898,KA4595E,30-Jun-25,EVERGOOD,260.7,253.48,60.84,6250AM-6255AM,STD,3,30,40,40/40,150,150,150,150,150,130,130,,,,,,,LDPE HMI,
6899,MA7758E,30-Jun-25,CYBERMANN,420,415.18,53.57,6205AM-6221AM,STD,3,8,28,40/40,180,200,180,180,180,180,180,,,,,,,PP,
6900,WA12282E,1-Jul-25,PACKAGE WORLD,"5,000.00",4943.2,100.36,6240AM-6249AM,STD,9,25,380,60/60,160,160,160,160,160,150,150,150,150,150,150,150,,RUBBER,RUN LDPE 10KG FOR BLACK SPOT/CHANGE SCREEN RUN LDPE 8KG.
6901,BA12556E,1-Jul-25,PACKAGE WORLD( CORR ),200.4,199.18,99.59,6262AM,STD,9,25,380,60/60,160,160,160,160,160,150,150,150,150,150,150,150,,RUBBBER,
6902,RA12739E,1-Jul-25,SMYPC (CONT.),"1,900.00",1798.4,74.85,5747AM-5784AM,STD,5,80,350,40/40,170,170,170,170,170,170,150,150,150,150,150,,,LDPE HMI,VACUUM ON NAGPUPUTOLCHANGE RPM 380-350
6903,GA4952E,1-Jul-25,EVERGOOD,259.43,254.62,57.65,6256AM-6261AM,STD,3,6.5,45,40/40,220,210,200,150,150,130,150,,,,,,,LDPE HMI,CHANGE RPM TO 42/CHANGE FEEDRATE 8.5-6.0/FEEDER OVERFLOW/CHANGE SETTING
6904,GA1225E,1-Jul-25,SMYPC,"1,450.00",1426.6,54.86,5833AM-5861AM,STD,3,6.7,35,40/40,180,170,160,140,150,150,160,,,,,,,LDPE HMI,FIRST PALLET 5833-40 OVER FLOW ON FEEDER/CHANGE F.RATE 7.3 TO 6.0/1500-1700 CHANGE SETTING / VENT OVERFLOW/HINDI MABILISAN LAGING UMAAPAW SA FEEDER VENT FORT/FEED RATE-6.3/RPM 40/ 1000-1100 CHANGE SETTING
6905,GA1956E,2-Jul-25,AMAZON,"2,025.65",1991.75,59.81,6363AM-6403AM,STD,3,7.4,20,40/40,150,140,130,110,130,140,150,,,,,,,LDPE HMI,CHANGE F.RATE-8.6/7.4/RPM 25-40 HINDI MABILISAN MAGASPANG ANG STRASND ATSAKA PLAT/ VACUUM ON 1:30 NA NALAGYAN NG VACUUM KASI KINALAS KUPA ANG MANGA TUBO KASI MAHINA NG HIGOP BARADO NA NG PLASTIK.
6906,GA14271E,2-Jul-25,PHIL-TOP,264.67,255.68,68.18,6271AM-6276AM,STD,3,10.6,28,40/40,150,130,130,150,150,150,150,,,,,,,LDPE HMI,
6907,BA12556E,3-Jul-25,PACKAGE WORLD ( CORR ),658.31,644.7,95.51,6344AM-6345AM,STD,9,25,380,60/60,160,160,160,160,160,150,150,150,150,150,150,150,,RUBBER,1945 SHUT OFF
6908,CA17279E,3-Jul-25,EVERGOOD,108.4,107,47.56,6404AM-6407AM,STD,5,70,300,40/40,180,200,180,180,180,180,180,180,180,180,180,,,PP,
6909,TA17732E,3-Jul-25,EVERSAFE,210,206.25,58.63,6266AM-6270AM,STD,5,80,380,40/40,170,170,170,170,170,170,170,170,160,160,150,150,,LDPE HMI,
6910,BA17468E,3-Jul-25,EVERSAFE,55,53.46,22.12,6265AM,STD,1,80,400,40/40,120,140,150,150,150,150,150,150,150,140,140,,,LDPE HMI,
6911,TA16972E,3-Jul-25,PHIL-TOP,519.18,513.47,75.14,6288AM-6298AM,STD,5,80,380,40/40,170,170,170,170,170,170,160,160,160,150,150,,,LDPE HMI,
6912,BA3925E,4-Jul-25,EVERGOOD,157.76,155.4,27.03,6303AM-6306AM,STD,1,85,400,40/40,120,140,150,150,150,150,150,150,140,140,,,,LDPE HMI,
6913,MA7758E,4-Jul-25,CYBERMANN  ( CORR ),376.32,371.47,55.31,6476AM-6490AM,STD,3,8.5,28,40/40,180,200,180,180,180,180,180,,,,,,,PP,
6914,BA14304E,4-Jul-25,PHIL-TOP,517.4,511.9,67.65,6277AM-6287AM,STD,3,8.6,28,40/40,150,130,130,130,150,150,150,,,,,,,LDPE HMI,
6915,TA15557E,4-Jul-25,CLIO TECH,210.82,207.88,73.37,63.7AM-6311AM,STD,5,90,400,40/40,170,170,170,170,170,160,160,160,160,150,150,,,LDPE HMI,
6916,WA15192E,4-Jul-25,STARKSON,25,22.75,68.25,6343AM,STD,8,8,350,40/40,200,200,200,180,180,180,180,180,180,180,180,180,,PP,
6917,UA8910E,4-Jul-25,STARKSON,510,505.88,79.88,6346AM-6350AM,STD,8,15,370,40/40,170,170,170,170,170,170,160,160,160,160,150,150,,LDPE HMI,10KL LDPE RUN FOR BLACK SPOT
6918,OA2860E,4-Jul-25,UNA INTERNATIONALE,776.31,757.56,36.51,6491AM-6521AM,STD,5,90,280,40/40,170,170,170,170,170,170,160,160,160,150,150,,,LDPE HMI,"FEEDER OVERFLOE  CHANGE FEEDRATE ,CHANGE SETTING/ ZONE 2 HINDI TUMATAAS 200 SETTING READING 144"
6919,BA4756E,4-Jul-25,EVERGOOD,165,162.1,32.4,6299AM-6302AM,STD,1,80,380,40/40,120,140,150,150,150,150,150,150,140,140,,,,LDPE HMI,
6920,WA15190E,4-Jul-25,NMH,"6,300.00",2326.17,89.79,6412AM-6474AM,STD,8,10,400,40/40,200,200,180,180,180,180,180,180,180,180,190,190,,PP,CHANGE SCREEN 07-05-25/CHANGE SCREEN 07-08-2025
6921,BA0830E,5-Jul-25,UNA INTERNATIONALE,106.53,104.5,50.16,6359AM-6362AM,STD,3,8,40,40/40,180,170,160,150,140,140,150,,,,,,,LDPE HMI,VACUUM ON/FEEDER OVERFLOW/ CHANGE RPM 36-40/CHANGE FEED RATE 7.50-8.0
6922,BA7883E,5-Jul-25,EASTERN,20,17.02,56.73,6475AM,STD,3,,,,,,,,,,,,,,,,,,
6923,BA7883E,5-Jul-25,EASTERN ( REEXT),200,195.35,60.11,6408AM-6411AM,STD,3,8.6,28,40/40,180,170,160,150,150,160,160,,,,,,,HDPE HMI,VACUUM &VENT OVERFLOW/CHANGE RPM 28-26
6924,RA17422E,5-Jul-25,PREMIER CREATIVE ,107.27,105.38,50.58,6617AM-6619AM,STD,5,20,380,40/40,170,170,170,170,170,170,160,160,160,150,150,,,LDPE HMI,
6925,BA9159E,5-Jul-25,EVEREST,"1,547.66",1526.54,70.19,6558AM-6588AM,STD,3,8.9,32,40/40,150,130,130,140,140,150,150,,,,,,,LDPE HMI,
6926,IA9194E,5-Jul-25,UNA INTERNATIONALE,773.9,758.4,60.03,6312AM-6342AM,STD,5,20,400,40/40,200,200,180,170,170,170,170,170,160,160,160,,,LDPE HMI,VACUUM ON /CHANGE BLOWER.
6927,RA5277E,6-Jul-25,EVEREST,500,493.38,51.04,6589AM-6598AM,STD,5,20,380,40/40,170,170,170,170,170,170,160,160,160,150,150,,,LDPE HMI,
6928,KA9045E,7-Jul-25,EVEREST,"1,788.61",1762,64.89,6522AM-6557AM,STD,5,12,380,40/40,170,170,170,170,160,160,160,160,160,150,150,,,LDPE HMI,
6929,TA17732E,7-Jul-25,EVERSAFE (TUMB ),181.12,179.44,69.46,6643AM-6644AM,STD,5,20,380,40/40,170,170,170,170,170,170,160,160,160,150,150,,,LDPE HMI,
6930,YA5124E,7-Jul-25,EVERGOOD,525.47,515.98,68.04,6606AM-6616AM,STD,3,8.5,38,40/40,180,170,160,140,140,1360,150,,,,,,,LDPE HMI,OVERFLOW ON/ VENT & VACUUM /RPM CHANGE 30-38/ FEED RATE 7.5-8.5 ADJUST SETTING
6931,GA16415E,8-Jul-25,METRO CONTAINER (TRIAL),100,98.1,69.25,6662AM-6663AM,STD,3,8.6,28,40/40,150,130,130,140,140,150,150,,,,,,,LDPE HMI,
6932,GA16415E,8-Jul-25,METRO CONTAINER (TRIAL ),10,9.5,71.25,6664AM,STD,3,8.6,28,40/40,150,130,130,140,140,150,150,,,,,,,LDPE HMI,
6933,VA4537E,8-Jul-25,H&E,58,51.5,50.66,6678AM-6679AM,STD,3,8.3,28,40/40,180,200,180,180,180,180,180,,,,,,,PP,
6934,GA4952E,8-Jul-25,IN HOUSE( TUMBLER ),400.24,386.55,69.03,6657AM-6660AM,STD,3,8.6,35,40/40,180,160,160,160,160,160,180,,,,,,,LDPE HMI,NO OVESIZE
6935,GA4921E,8-Jul-25,EVEREST,387.27,381.87,62.77,6351AM-6358AM,STD,3,7.5,25,40/40,150,150,130,140,140,150,150,,,,,,,LDPE HMI,NAGPUPUTOL PAG MABILI ANG SPEED CHANGE SETTING
6936,GA8074E,9-Jul-25,EASTERN,263.4,257.3,88.22,6798AM-6803AM,STD,5,7.5,400,40/40,180,180,170,170,160,160,160,160,160,150,150,,,LDPE HMI,OVERFLOW IN  FEEDER PORT /CHANGE RPM/ CHANGE FREED RATE
6937,VA4537E,9-Jul-25,H&E ( PROD. ERROR ),57.81,56.4,48.34,6645AM-6646AM,STD,3,8.3,28,40/40,180,200,180,180,180,180,180,,,,,,,PP,
6938,VA16737E,9-Jul-25,EVEREST,260.86,254.2,42.37,6600AM-6605AM,STD,3,6.3,14,40/40,170,170,160,160,160,160,180,,,,,,,LDPE HMI,VACUUM &VENT FLOW/ HINDI MA RUN NG MAAYOS FLAT ANG STRAND AT BASA / ADJUSTING SETTING / FEED RATE CHANGE /CHANGE RPM
6939,OA2860E,9-Jul-25,UNA INTERNATIONALE ( TUMB ),757.56,753.1,59.85,6756AM-6761AM,STD,3,8.6,25,40/40,150,120,120,140,140,150,150,,,,,,,LDPE HMI,
6940,YA5188E,9-Jul-25,EVEREST,470.7,460,29.52,6647AM-6656AM,STD,5,60,480,40/40,170,170,170,170,170,170,160,160,160,150,150,,,LDPE HMI,CHANGE OVERFLOW /RPM ON FEEDER PORT/ FEED RATE
6941,DA16760E,9-Jul-25,PHIL-TOP,619.62,612,83.45,6630AM-6642AM,STD,5,12,380,40/40,170,170,170,170,170,170,170,160,16+0,150,150,,,LDPE HMI,
6942,WA17031E,9-Jul-25,METRO CONTAINER,100,99.22,85.05,6665AM,STD,8,10,300,40/40,180,200,180,180,180,180,180,180,180,180,180,180,,PP,
6943,WA17031E,9-Jul-25,METRO CONTAINER,10,9.83,29.49,6677AM,STD,8,6,300,40/40,170,170,170,170,160,160,160,160,150,150,150,150,,LDPE HMI,HINDI MABILISAN ANG PUPUTOL
6944,WA11678E,9-Jul-25,INCON,"1,020.46",994.14,89.7,6620AM-6629AM,STD,8,15,400,40/40,170,170,170,170,170,170,160,160,160,150,150,150,,LDPE HMI,
6945,KA2871E,10-Jul-25,EVEREST,"1,298.90",1285.76,84.78,6804AM-6829AM,STD,5,20,380,40/40,170,170,170,160,160,160,160,160,160,150,150,,,LDPE HMI,
6946,MA4737E,10-Jul-25,GENSTAR,160.05,153.6,24.25,6891AM-6896AM,STD,5,40,400,40/40,180,180,170,170,170,160,160,160,160,150,150,,,LDPE HMI,UMAAPAW SA FEEDER PORT/ VACUUM ON FLAT ANG STRAND FEED RATE-UMAAPAW PA RIN 
6947,MA11346E,10-Jul-25,GILVAN,59.48,55.6,55.6,6860AM-6861AM,STD,5,10,400,40/40,180,180,170,170,160,16+0,160,160,160,150,150,,,LDPE HMI,
6948,RA2508E,10-Jul-25,EVERGOOD,518.65,502.42,51.53,6666AM-6676AM,STD,3,8.3,25,40/40,150,120,120,140,140,150,160,,,,,,,LDPE HMI,CHANGE FEED RATE /RPM/ MALAKAS AMH APAW SA VENT FORT
6949,IA9154E,10-Jul-25,UNA ( TUMB ),383.4,378.94,55.45,6763AM-6766AM,STD,3,8.3,28,40/40,150,180,140,140,130,130,150,,,,,,,LDPE HMI,VACUUM OVERFLOW/CHANGE RPM /CHANGE FEED RATE
6950,WA15190E,10-Jul-25,NMH,"2,000.00",1378.8,89.44,6681AM-6700AM,STD,8,10,400,40/40,200,200,200,1890,180,180,180,180,180,180,190,190,,PP,1400 PROD'N CUT 
6951,WA15123E,10-Jul-25,GILVAN,"2,000.00",2000,89.55,6767AM-6786AM,STD,8,20,400,40/40,170,170,170,170,170,170,160,160,160,160,150,150,,LDPE HMI,MC8 WA15123E/ PROD.CUT TO 2000 PROCEED TO WA17031E
6952,VA4086E,11-Jul-25,IN HOUSE,300,294.08,48.68,6744AM-6755AM,STD,3,8.3,24,40/40,150,150,150,150,150,130,130,,,,,,,LDPE HMI,0330-0400 NO OUTPUT  1ST BAG RE-EX FLAT  AT BASA/ 06:00 VACUUM ON
6953,BA4140E,11-Jul-25,EVERBRIGHT,705,693.89,64.25,6830AM-6857AM,STD,3,15,28,40/40,120,120,120,120,150,150,160,,,,,,,LDPE HMI,W/DIESEL MATAGAL MATANGGAL ANG KULAY NG  BA4140E 12KGS SCRTAP BA12556E BAGSAK
6954,BA4140E,11-Jul-25,METRO CONTAINER,410,403.88,80.78,6898AM-6906AM,STD,5,20,380,40/40,170,170,170,170,170,170,160,160,160,150,150,,,LDPE HMI,
6955,GA16415E,11-Jul-25,GILVAN,56.9,56,56,6862AM-6863AM,STD,5,20,380,40/40,180,165,180,180,180,180,160,160,160,160,160,,,HDPE HMI,
6956,RA15449E,11-Jul-25,GILVAN,56.49,54.75,36.5,6864AM-6865AM,STD,3,7,18,40/40,150,140,130,130,120,120,140,,,,,,,LDPE HMI,CHANGE F.REATE/ CHANGE RPM / NAGPUPUTOL PAG MABILIS Ang SPEED/ VACUUM ON/ CHANGE SETTING
6957,GA1956E,11-Jul-25,AMAZON,11,10.27,41.08,6680AM,STD,5,20,380,40/40,170,170,170,170,170,170,170,160,160,150,150,,,LDPE HMI,
6958,WA17031E,11-Jul-25,METRO CONTAINER,410,403.1,87.95,6914AM-6917AM,STD,8,10,400,40/40,200,200,200,180,180,180,180,180,180,180,190,190,,PP,
6959,WA15192E,11-Jul-25,STARKSON,"2,122.68",2084.75,89.67,6866AM-6886AM,STD,8,10,400,40/40,200,200,200,180,180,180,180,180,180,180,190,190,,PP,
6960,GA16415E,11-Jul-25,METRO CONTAINER,9.53,9,54,6911AM,STD,5,20,380,40/40,170,170,170,170,170,170,170,160,160,160,150,150,,LDPE HMI,
6961,BA9159E,12-Jul-25,EVEREST ( TUMB ),376.54,369.71,72.73,6887AM-6890AM,STD,3,8.3,25,40/40,150,120,120,150,150,150,160,,,,,,,LDPE HMI,
6962,TA17732E,12-Jul-25,EVERSAFE,192.49,187.75,69.54,6907AM-6910AM,STD,3,8,30,40/40,150,150,140,140,140,150,150,,,,,,,LDPE HMI,
6963,RA16826E,12-Jul-25,SMYPC,"3,038.00",2997.12,70.52,7045AM-7106AM,STD,3,10,36,40/40,150,150,130,130,150,150,150,,,,,,,LDPE HMI,1800 PROD CUT/ VACUUM &VENT OVER FLOWE /CHANGE SETTING/
6964,GA1225E,12-Jul-25,SMYPC,"3,000.00",2975,72.12,6924AM-6983AM,STD,5,70,400,40/40,180,180,170,170,170,160,160,160,160,160,150,150,,LDPE HMI,OVERFLOW SA FEEDER PORT
6965,WA15123E,14-Jul-25, GILVAN,"1,059.89",956.19,89.64,6787AM-6797AM,STD,8,20,400,40/40,170,170,170,170,160,160,160,160,160,160,150,150,,LDPE HMI,NO OVERSIZE
6966,WA15190E,14-Jul-25,NMH,"4,400.00",3660,90.37,6700AM-6743AM,STD,8,10,400,40/40,200,200,200,180,180,180,180,180,180,180,190,190,,PP,PROD. STOP 2200/HEAT UP 2240/PROD. RESUME 2340/HINDI BUMABAGSAK PPG 55-58/ CHANGE SCREEN
6967,GA1225E,15-Jul-25,SMYPC,109.47,95.7,71.78,6921AM-6923AM,STD,5,7.2,400,40/40,180,180,170,170,160,160,160,160,160,150,150,,,LDPE HMI,
6968,GA17465E,15-Jul-25,SMYPC,"2,074.77",2064,70.34,7003AM-7044AM,STD,5,20,400,40/40,170,170,170,170,170,160,160,160,160,150,150,,,LDPE HMI,
6969,GA16706E,16-Jul-25,EVEREST,393.03,387,63.62,7259AM-7266AM,STD,5,10,380,40/40,180,170,170,170,170,170,160,160,160,150,150,,,LDPE HMI,
6970,RA17805E,16-Jul-25,EVEREST,135,134,51.21,7193AM-7195AM,STD,3,7,45,40/40,200,180,150,140,140,130,150,,,,,,,LDPE HMI,OVERFLOW ON FEEDER / CHANGE SETTING /RPM CHANGE/FEED RATE
6971,RA12739E,16-Jul-25,SMYPC (TRIAL),100,100,73.17,7107AM-7108AM,STD,3,10,35,40/40,150,150,1140,140,130,130,150,,,,,,,LDPE HMI,
6972,RA12739E,16-Jul-25,SMYPC,"2,700.00",2667.6,73.48,7109AM-7162AM,STD,3,10,32,40/40,150,150,140,140,130,130,150,,,,,,,LDPE HMI,
6973,BA17042E,17-Jul-25,ROWELL,"1,500.00",1486.57,99.1,7196AM-7198AM,STD,9,24,360,40/40,160,160,160,160,160,150,150,150,150,150,160,160,,RUBBER,20KG LDPE RUN FOR BLACK SPOT/ PURGE &CLEANING EXTRUDER AREA/RELIEVER 2 HRS MC#3-5 SHUT OFF MC#9
6974,GA3383E,17-Jul-25,EVEREST ( RE EXT ),450,442.39,59.65,7200AM,STD,5,60,220,80/80,160,165,160,160,150,155,150,145,150,145,145,,,LDPE HMI,VACUUM ON/ HINDI MABILISAN GUMAGASPANG ANG STRAND AT TUMATAAS ANG PERAHE. SCREEN SIZE-80x80/ CHANGE FELLITIZER MC#2 RE PURGING /TIME: 1350-1530 AS PER LABORATORY.
6975,WA15190E,17-Jul-25,NMH,500,494.4,89.89,6695AM-6699AM,STD,8,10,400,40/40,200,200,200,180,180,180,180,180,180,180,190,190,,PP,0820 SHUT OFF SHIFT6 TO MC#9
6976,DA10063E,18-Jul-25,EVERGOOD,258.62,255.14,26.39,7267AM-7272AM,STD,1,100,400,40/40,120,140,150,150,150,150,150,150,150,150,,,,LDPE HMI,
6977,DA5176E,18-Jul-25,EVERGOOD,262.38,255.3,26.41,7253AM-72588AM,STD,1,90,380,40/40,120,140,150,150,150,150,150,150,150,150,,,,LDPE HMI,
6978,YA6164E,18-Jul-25,EVEREST,"2,282.50",2260.41,51.96,7207AM-7252AM,STD,5,20,380,40/40,170,170,170,170,170,170,160,160,160,150,150,,,LDPE HMI,
6979,YA5124E,18-Jul-25,EVEREST,900,885.97,64.05,6984AM-7001AM,STD,5,85,420,40/40,170,170,170,170,160,160,160,160,160,150,150,,,LDPE HMI,UMAAPAW PO SA FEEDER PORT/ CHANGE RPM 380-400-420
6980,GA16415E,18-Jul-25,METRO (CORR),100.29,99.77,79.82,7353AM-7354AM,STD,5,20,380,380,170,170,170,170,170,170,160,160,160,150,150,,,LDPE HMI,
6981,GA6607E,18-Jul-25,H&E,56,53.82,25.83,7201AM-7202AM,STD,5,15,380,40/40,180,200,180,180,180,180,180,180,180,180,180,,,PP,
6982,BA9159E,18-Jul-25,EVEREST,"1,500.00",1478.61,64.29,7163AM-7192AM,STD,3,8.7,30,40/40,150,150,140,120,120,130,150,,,,,,,LDPE HMI,VACUUM & VENT OVERFLOW /CHANGE SETTING /CHANGE RPM/ CHANGE FEED RATE
6983,CA5402E,19-Jul-25,SMYPC,"1,462.00",1438.41,68.88,7303AM-7332AM,STD,3,3.5,8.1,40,140,130,130,110,110,120,14,,,,,,,LDPE HMI,VACUUM ON/ BROWN OUT:1840/START:1910-PALAGING NAGPUPUTOL ANG STRAND MAHIRAP ITAKBO ANG OVERSIZE NAGPUPUTOL
6984,BA9910E,19-Jul-25,EVEREST,263.28,260.12,21.98,7333AM-7338AM,STD,1,100,350,40/40,160,160,150,150,150,150,150,150,140,140,,,,LDPE HMI,
6985,TA16761E,19-Jul-25,PHIL-TOP,133.23,130,22.29,7361AM-7363AM,STD,1,100,400,40/40,160,160,150,150,150,150,150,150,140,140,,,,LDPE HMI,
6986,BA4756E,20-Jul-25,EVERGOOD,260,257.94,21.65,7355AM-7360AM,STD,1,80,400,40/40,160,150,150,150,150,150,150,140,140,,,,,LDPE HMI,
6987,BA9159E,21-Jul-25,EVEREST ( RE EXT),50,48.5,29.1,7620AM,STD,1,100,400,40/40,120,140,150,150,150,150,150,150,140,140,,,,LDPE HMI,
6988,GA9050E,21-Jul-25,ALPHATECH,75.53,74.6,21.83,7540AM-7541AM,STD,1,100,380,40/40,120,140,150,150,150,150,150,150,140,140,,,,LDPE HMI,
6989,YA7418E,21-Jul-25,EVEREST,700,692.4,72.88,7339AM-7352AM,STD,5,20,380,40/40,170,170,1470,170,170,160,160,160,160,150,150,,,LDPE HMI,CHANGE POWER NAWALA ANG POWDER ( BROWN OUT )
6990,YA5993E,21-Jul-25,EVERGOOD,500,490.4,75.45,7485AM-7494AM,STD,5,10,400,40/40,180,180,170,170,160,160,160,160,160,170,170,,,LDPE HMI,UMAAPAW SA FEEDERPORT/ RPM 400/ CHANGE SETTING Z1-180 Z2-180
6991,YA5124E,22-Jul-25,EVERGOOD,510,504.13,74.69,7521AM-7531AM,STD,5,20,380,40/40,170,170,170,170,170,170,160,160,160,150,150,,,LDPE HMI,
6992,WA6947E,22-Jul-25,ATLANTA,320.97,318,88.74,7484AM-7483AM,STD,8,10,300,40/40,200,200,200,180,180,180,180,180,180,180,190,190,,PP,
6993,WA16245E,22-Jul-25,ALLIED,"1,015.79",1003.38,89.19,7622AM-7631AM,STD,8,20,380,40/40,170,170,170,170,170,170,160,160,160,150,150,,,LDPE HMI,
6994,RA16826E,22-Jul-25,SMYPC,5,4.78,9.56,7539AM,STD,1,60,200,40/40,160,150,150,150,150,150,150,150,140,140,,,,LDPE HMI,
6995,RA12739E,22-Jul-25,SMYPC( REEXT),26.49,26,24,7636AM,STD,1,100,400,40/40,120,140,150,150,150,150,150,150,140,140,,,,LDPE HMI,
6996,RA12739E,22-Jul-25,SMYPC,80,78.8,21.99,7562AM-7563AM,STD,1,90,400,40/40,120,120,150,150,150,150,150,150,140,140,,,,LDPE HMI,
6997,CA8905E,22-Jul-25,SMYPC,"1,500.00",1484.44,78.61,7273AM-7302AM,STD,3,3.4,8,40/40,140,130,130,110,110,120,120,,,,,,,LDPE HMI,HINDI MABILISAN TUMATAAS ANG AMPARAHE /
6998,CA8905E,22-Jul-25,SMYPC,50,47.3,45.77,7199AM,STD,3,3.4,8,40/40,110,130,130,110,110,120,130,,,,,,,LDPE HMI,CHANGE SCREEN
6999,RA17528E,22-Jul-25,JALBY,257.9,255.09,22.02,7377AM-7481AM,STD,1,100,400,40/40,180,180,150,150,150,150,150,150,150,150,,,,LDPE HMI,
7000,GA5999E,22-Jul-25,ZELLER,100,96.5,49.07,7614AM-7617AM,STD,5,10,320,40/40,180,200,180,180,180,180,180,180,180,180,180,,,PP,
7001,GA16415E,22-Jul-25,METRO (CORR),101.01,100,89.55,7618AM-7619AM,STD,5,12,380,40/40,170,170,170,170,160,160,160,160,160,150,150,,,LDPE HMI,
7002,YA16164E,22-Jul-25,EVEREST,"1,212.18",1203.82,89.55,7637AM-7661AM,STD,5,10,380,40/40,170,170,170,170,170,160,160,160,160,150,150,,,LDPE HMI,
7003,WA151358E,23-Jul-25,TOPRITE,257.36,241.22,87.72,7597AM-7706AM,STD,8,12,300,40/40,170,170,170,170,160,160,160,160,150,150,150,150,,LDPE HMI,
7004,WA15135E,23-Jul-25,TOPRITE( PROD.ERROR),200,195,90,7595AM-7596AM,STD,8,10,380,40/40,170,170,170,170,170,170,160,160,160,160,150,150,,LDPE HMI,
7005,WA15123E,23-Jul-25,GILVAN,"3,000.00",2970.1,85.22,7565AM-7594AM,STD,8,12,300,40/40,170,170,170,170,170,160,160,160,160,150,150,150,,LDPE HMI,NAG BROWN OUT NAMATAY ANG MAKINA
7006,TA16761E,23-Jul-25,PHIL-TOP(TUMB),130,129.19,32.25,7633AM,STD,1,100,400,40/40,120,140,150,150,150,150,150,150,140,140,140,,,LDPE HMI,
7007,KA4607E,23-Jul-25,EVEREST,55.72,55.15,22.06,7634AM-7635AM,STD,1,100,400,40/40,180,200,180,180,180,180,180,180,180,180,,,,LDPE HMI,
7008,IA16887E,23-Jul-25,PHILTOP,263.47,260.5,21.71,7515AM-7520AM,STD,1,100,350,40/40,120,140,150,150,150,150,150,150,140,140,,,,LDPE HMI,CHANGE PELL 5-8
7009,BA13023E,23-Jul-25,GENSTAR,100,100,66.67,7598AM-7599AM,STD,5,12,420,40/40,170,170,170,170,170,160,160,160,160,150,150,,,LDPE HMI,
7010,BA13023E,23-Jul-25,GENSTAR,671.1,654.43,65.44,7600AM-7613AM,STD,5,12,420,40/40,170,170,170,170,170,160,160,160,160,150,150,,,LDPE HMI,OVERFLOW ON FEEDER
7011,BA5327E,24-Jul-25,EVEREST,337.11,330.28,40.03,7532AM-7538AM,STD,5,20,440,40/40,170,170,170,170,170,170,160,160,160,150,150,,,LDPE HMI,CHANGE OVERFLOW ON FEEDER/ F.RATE 80-70-60-50-40/ RPM 440
7012,DA16760E,24-Jul-25,PHIL-TOP,462,454.13,25.95,7364AM-7373AM,STD,1,100,300,40/40,120,140,150,150,150,150,150,150,140,140,,,,LDPE HMI,HEAT UP 0930/START FOR PURGE 1020 /BROWN OUT 1950-2010 2055-2120
7013,BA9159E,24-Jul-25,EVEREST (CORR-ERROR),"1,079.91",1078.52,85.15,7717AM-7738AM,STD,5,12,380,40/40,170,170,170,170,170,160,160,160,160,150,150,,,LDPE HMI,
7014,BA9159E,24-Jul-25,EVEREST ( CORR),400,395.7,70.87,7709AM-7716AM,STD,5,12,380,40/40,170,170,170,170,170,160,160,160,160,150,150,,,LDPE HMI,BROWN OUT: 2055 PRODUCTION CUT/ 2200 PROD. RESUME
7015,GA17395E,24-Jul-25,INCON,55,53,23.56,7632AM,STD,1,100,400,40/40,120,140,150,150,150,150,150,150,140,140,,,,LDPE HMI,
7016,GA1225E,24-Jul-25,SMYPC,"1,940.00",1915.03,70.01,7441AM-7479AM,STD,3,10.2,40,40/40,170,180,150,150,150,150,150,,,,,,,LDPE HMI,VACCUM ON / BROWN OUT PROD.CUT 2055/ 2200 PROD RESUME
7017,YA5993E,24-Jul-25,EVERGOOD,2,1.87,0.69,7750AM,STD,6,16,400,,160,170,160,160,160,160,160,,,,,,,LDPE HMI,
